CURVE,X,Y
11832,160,104.6
11832,170,111.2
11832,180,117.7
11832,190,124.3
11832,210,137.3
11832,220,143.9
11832,230,150.4
11832,240,157
11832,260,170
11832,270,176.6
11832,280,183.1
11832,290,189.7
11832,299,195.5
10875,0,0.7
10875,1,0.7
10875,10,6.5
10875,20,13.1
10875,30,19.6
10875,40,26.2
10875,60,39.2
10875,70,45.8
10875,80,52.3
10875,90,58.9
10875,110,71.9
10875,120,78.5
10875,130,85
10875,140,91.6
10875,160,104.6
10875,170,111.2
10875,180,117.7
10875,190,124.3
10875,210,137.3
10875,220,143.9
10875,230,150.4
10875,240,157
10875,260,170
10875,270,176.6
10875,280,183.1
10875,290,189.7
10875,299,195.5
6760,0,0.7
6760,1,0.7
6760,10,6.5
6760,20,13.1
6760,30,19.6
6760,40,26.2
6760,60,39.2
6760,70,45.8
6760,80,52.3
6760,90,58.9
6760,110,71.9
6760,120,78.5
6760,130,85
6760,140,91.6
6760,160,104.6
6760,170,111.2
6760,180,117.7
6760,190,124.3
6760,210,137.3
6760,220,143.9
6760,230,150.4
6760,240,157
6760,260,170
6760,270,176.6
6760,280,183.1
6760,290,189.7
6760,299,195.5
5393,0,0.7
5393,1,0.7
5393,10,6.5
5393,20,13.1
5393,30,19.6
5393,40,26.2
5393,60,39.2
5393,70,45.8
5393,80,52.3
5393,90,58.9
5393,110,71.9
5393,120,78.5
5393,130,85
5393,140,91.6
5393,160,104.6
5393,170,111.2
5393,180,117.7
5393,190,124.3
5393,210,137.3
5393,220,143.9
5393,230,150.4
5393,240,157
5393,260,170
5393,270,176.6
5393,280,183.1
5393,290,189.7
5393,299,195.5
11398,0,0.7
11398,1,0.7
11398,10,7.1
11398,20,14.3
11398,30,21.4
11398,40,28.6
11398,60,42.8
11398,70,50
11398,80,57.1
11398,90,64.3
11398,110,78.5
11398,120,85.7
11398,130,92.8
11398,140,100
11398,160,114.2
11398,170,121.4
11398,180,128.5
11398,190,135.7
11398,210,149.9
11398,220,157.1
11398,230,164.2
11398,240,171.4
11398,260,185.6
11398,270,192.8
11398,280,199.9
11398,290,207.1
11398,299,213.5
9261,0,0.7
9261,1,0.7
9261,10,7.1
9261,20,14.3
9261,30,21.4
9261,40,28.6
9261,60,42.8
9261,70,50
9261,80,57.1
9261,90,64.3
9261,110,78.5
9261,120,85.7
9261,130,92.8
9261,140,100
9261,160,114.2
9261,170,121.4
9261,180,128.5
9261,190,135.7
9261,210,149.9
9261,220,157.1
9261,230,164.2
9261,240,171.4
9261,260,185.6
9261,270,192.8
9261,280,199.9
9261,290,207.1
9261,299,213.5
7325,0,0.7
7325,1,0.7
7325,10,7.1
7325,20,14.3
7325,30,21.4
7325,40,28.6
7325,60,42.8
7325,70,50
7325,80,57.1
7325,90,64.3
7325,110,78.5
7325,120,85.7
7325,130,92.8
7325,140,100
7325,160,114.2
7325,170,121.4
7325,180,128.5
7325,190,135.7
7325,210,149.9
7325,220,157.1
7325,230,164.2
7325,240,171.4
7325,260,185.6
7325,270,192.8
7325,280,199.9
7325,290,207.1
7325,299,213.5
8335,0,0.7
8335,1,0.7
8335,10,7.1
8335,20,14.3
8335,30,21.4
8335,40,28.6
8335,60,42.8
8335,70,50
8335,80,57.1
8335,90,64.3
8335,110,78.5
8335,120,85.7
8335,130,92.8
8335,140,100
8335,160,114.2
8335,170,121.4
8335,180,128.5
8335,190,135.7
8335,210,149.9
8335,220,157.1
8335,230,164.2
8335,240,171.4
8335,260,185.6
8335,270,192.8
8335,280,199.9
8335,290,207.1
8335,299,213.5
7843,0,0.7
7843,1,0.7
7843,10,7.1
7843,20,14.3
7843,30,21.4
7843,40,28.6
7843,60,42.8
7843,70,50
7843,80,57.1
7843,90,64.3
7843,110,78.5
7843,120,85.7
7843,130,92.8
7843,140,100
7843,160,114.2
7843,170,121.4
7843,180,128.5
7843,190,135.7
7843,210,149.9
7843,220,157.1
7843,230,164.2
7843,240,171.4
7843,260,185.6
7843,270,192.8
7843,280,199.9
7843,290,207.1
7843,299,213.5
2121,0,0.7
2121,1,0.7
2121,10,7.1
2121,20,14.3
2121,30,21.4
2121,40,28.6
2121,60,42.8
2121,70,50
2121,80,57.1
2121,90,64.3
2121,110,78.5
2121,120,85.7
2121,130,92.8
2121,140,100
2121,160,114.2
2121,170,121.4
2121,180,128.5
2121,190,135.7
2121,210,149.9
2121,220,157.1
2121,230,164.2
2121,240,171.4
2121,260,185.6
2121,270,192.8
2121,280,199.9
2121,290,207.1
2121,299,213.5
6693,0,0.7
6693,1,0.7
6693,10,7.1
6693,20,14.3
6693,30,21.4
6693,40,28.6
6693,60,42.8
6693,70,50
6693,80,57.1
6693,90,64.3
6693,110,78.5
6693,120,85.7
6693,130,92.8
6693,140,100
6693,160,114.2
6693,170,121.4
6693,180,128.5
6693,190,135.7
6693,210,149.9
6693,220,157.1
6693,230,164.2
6693,240,171.4
6693,260,185.6
6693,270,192.8
6693,280,199.9
6693,290,207.1
6693,299,213.5
7488,0,0.7
7488,1,0.7
7488,10,6.5
7488,20,13.1
7488,30,19.6
7488,40,26.2
7488,60,39.2
7488,70,45.8
7488,80,52.3
7488,90,58.9
7488,110,71.9
7488,120,78.5
7488,130,85
7488,140,91.6
7488,160,104.6
7488,170,111.2
7488,180,117.7
7488,190,124.3
7488,210,137.3
7488,220,143.9
7488,230,150.4
7488,240,157
7488,260,170
7488,270,176.6
7488,280,183.1
7488,290,189.7
7488,299,195.5
1123,0,0.7
1123,1,0.7
1123,10,6.5
1123,20,13.1
1123,30,19.6
1123,40,26.2
1123,60,39.2
1123,70,45.8
1123,80,52.3
1123,90,58.9
1123,110,71.9
1123,120,78.5
1123,130,85
1123,140,91.6
1123,160,104.6
1123,170,111.2
1123,180,117.7
1123,190,124.3
1123,210,137.3
1123,220,143.9
1123,230,150.4
1123,240,157
1123,260,170
1123,270,176.6
1123,280,183.1
1123,290,189.7
1123,299,195.5
1023,0,0.7
1023,1,0.7
1023,10,6.5
1023,20,13.1
1023,30,19.6
1023,40,26.2
1023,60,39.2
1023,70,45.8
1023,80,52.3
1023,90,58.9
1023,110,71.9
1023,120,78.5
1023,130,85
1023,140,91.6
1023,160,104.6
1023,170,111.2
1023,180,117.7
1023,190,124.3
1023,210,137.3
1023,220,143.9
1023,230,150.4
1023,240,157
1023,260,170
1023,270,176.6
1023,280,183.1
1023,290,189.7
1023,299,195.5
932,0,0.68593
360,0,0.68593
227,0,0.682
123,0,0.58794
22,0,1
30,0,1
30,5,1
30,6,0
8274,0,0.5
8274,1,0.5
8274,10,5.2
8274,20,10.4
8274,30,15.7
8274,70,36.5
8274,80,41.8
8274,120,62.6
8274,130,67.9
8274,170,88.7
8274,180,94
8274,220,114.8
8274,230,120.1
8274,270,140.9
8274,280,146.2
8274,290,151.4
8274,299,156.1
2429,0,0.5
2429,1,0.5
2429,10,4.8
2429,20,9.6
2429,30,14.3
2429,70,33.5
2429,80,38.2
2429,120,57.4
2429,130,62.1
2429,170,81.3
2429,180,86
2429,220,105.2
2429,230,109.9
2429,270,129.1
2429,280,133.8
2429,290,138.6
2429,299,142.9
10618,0,0.5
10618,1,0.5
10618,10,4.8
10618,20,9.6
10618,30,14.3
10618,70,33.5
10618,80,38.2
10618,120,57.4
10618,130,62.1
10618,170,81.3
10618,180,86
10618,220,105.2
10618,230,109.9
10618,270,129.1
10618,280,133.8
10618,290,138.6
10618,299,142.9
8732,0,0.5
8732,1,0.5
8732,10,4.8
8732,20,9.6
8732,30,14.3
8732,70,33.5
8732,80,38.2
8732,120,57.4
8732,130,62.1
8732,170,81.3
8732,180,86
8732,220,105.2
8732,230,109.9
8732,270,129.1
8732,280,133.8
8732,290,138.6
8732,299,142.9
5219,0,0.5
5219,1,0.5
5219,10,4.8
5219,20,9.6
5219,30,14.3
5219,70,33.5
5219,80,38.2
5219,120,57.4
5219,130,62.1
5219,170,81.3
5219,180,86
5219,220,105.2
5219,230,109.9
5219,270,129.1
5219,280,133.8
5219,290,138.6
5219,299,142.9
9316,0,0.5
9316,1,0.5
9316,10,4.8
9316,20,9.6
9316,30,14.3
9316,70,33.5
9316,80,38.2
9316,120,57.4
9316,130,62.1
9316,170,81.3
9316,180,86
9316,220,105.2
9316,230,109.9
9316,270,129.1
9316,280,133.8
9316,290,138.6
9316,299,142.9
5592,0,0.5
5592,1,0.5
5592,10,4.8
5592,20,9.6
5592,30,14.3
5592,70,33.5
5592,80,38.2
5592,120,57.4
5592,130,62.1
5592,170,81.3
5592,180,86
5592,220,105.2
5592,230,109.9
5592,270,129.1
5592,280,133.8
5592,290,138.6
5592,299,142.9
6331,0,0.5
6331,1,0.5
6331,10,4.8
6331,20,9.6
6331,30,14.3
6331,70,33.5
6331,80,38.2
6331,120,57.4
6331,130,62.1
6331,170,81.3
6331,180,86
6331,220,105.2
6331,230,109.9
6331,270,129.1
6331,280,133.8
6331,290,138.6
6331,299,142.9
9362,0,0.5
9362,1,0.5
9362,10,4.8
9362,20,9.6
9362,30,14.3
9362,70,33.5
9362,80,38.2
9362,120,57.4
9362,130,62.1
9362,170,81.3
9362,180,86
9362,220,105.2
9362,230,109.9
9362,270,129.1
9362,280,133.8
9362,290,138.6
9362,299,142.9
2605,0,0.5
2605,1,0.5
2605,10,4.8
2605,20,9.6
2605,30,14.3
2605,70,33.5
2605,80,38.2
2605,120,57.4
2605,130,62.1
2605,170,81.3
2605,180,86
2605,220,105.2
2605,230,109.9
2605,270,129.1
2605,280,133.8
2605,290,138.6
2605,299,142.9
2261,0,0.5
2261,1,0.5
2261,10,4.8
2261,20,9.6
2261,30,14.3
2261,70,33.5
2261,80,38.2
2261,120,57.4
2261,130,62.1
2261,170,81.3
2261,180,86
2261,220,105.2
2261,230,109.9
2261,270,129.1
2261,280,133.8
2261,290,138.6
2261,299,142.9
11472,0,0.5
11472,1,0.5
11472,10,4.8
11472,20,9.6
11472,30,14.3
11472,70,33.5
11472,80,38.2
11472,120,57.4
11472,130,62.1
11472,170,81.3
11472,180,86
11472,220,105.2
11472,230,109.9
11472,270,129.1
11472,280,133.8
11472,290,138.6
11472,299,142.9
10443,0,0.5
10443,1,0.5
10443,10,4.8
10443,20,9.6
10443,30,14.3
10443,70,33.5
10443,80,38.2
10443,120,57.4
10443,130,62.1
10443,170,81.3
10443,180,86
10443,220,105.2
10443,230,109.9
10443,270,129.1
10443,280,133.8
10443,290,138.6
10443,299,142.9
3864,0,0.5
3864,1,0.5
3864,10,4.8
3864,20,9.6
3864,30,14.3
3864,70,33.5
3864,80,38.2
3864,120,57.4
3864,130,62.1
3864,170,81.3
3864,180,86
3864,220,105.2
3864,230,109.9
3864,270,129.1
3864,280,133.8
3864,290,138.6
3864,299,142.9
9155,0,0.5
9155,1,0.5
9155,10,4.8
9155,20,9.6
